movie_id,title,rating,year,genres
1293460,雨中曲,9.1,1952.0,"喜剧, 爱情, 歌舞"
1297880,芙蓉镇,9.3,1987.0,"剧情, 爱情"
3274505,猩球崛起,8.2,2011.0,"剧情, 动作, 科幻"
5294851,控方证人,9.4,1982.0,"剧情, 悬疑, 犯罪"
1292233,发条橙,8.6,1971.0,"剧情, 科幻, 犯罪"
35076714,扎克·施奈德版正义联盟,8.1,2021.0,"动作, 科幻, 奇幻, 冒险"
1308752,生化危机2：启示录,8.0,2004.0,"动作, 科幻, 恐怖"
1309021,康斯坦丁,8.1,2005.0,"动作, 惊悚, 奇幻"
3552028,弱点,8.7,2009.0,"剧情, 家庭, 传记, 运动"
1820156,我是传奇,8.2,2007.0,"剧情, 动作, 惊悚, 冒险"
1307394,千年女优,8.8,2001.0,"剧情, 爱情, 动画"
3205624,社交网络,8.2,2010.0,"剧情, 传记"
1291839,银翼杀手,8.6,1982.0,"科幻, 惊悚"
1300613,土拨鼠之日,8.6,1993.0,"剧情, 喜剧, 爱情, 奇幻"
27166442,夏目友人帐,8.0,2019.0,"剧情, 动画, 奇幻"
1294638,E.T.外星人,8.6,2002.0,"剧情, 科幻"
1292222,出租车司机,8.6,1976.0,"剧情, 犯罪"
20470074,言叶之庭,8.3,2013.0,"爱情, 动画"
26897885,芬奇,8.4,2021.0,"剧情, 科幻"
26340419,帕丁顿熊2,8.0,2017.0,"喜剧, 动画, 家庭"
1309060,僵尸新娘,8.3,2005.0,"剧情, 动画, 奇幻"
25938803,莫娣,9.0,2016.0,"剧情, 爱情, 传记"
35315950,灌篮高手,8.9,2023.0,"动画, 运动"
35876302,晒后假日,8.2,2022.0,剧情
1937946,穿越时空的少女,8.6,2025.0,"剧情, 爱情, 科幻, 动画"
36752929,夜班,8.4,2025.0,剧情
1300555,回到未来,8.8,1985.0,"喜剧, 科幻, 冒险"
1292659,变脸,8.5,1997.0,"动作, 科幻, 惊悚, 犯罪"
1293964,魂断蓝桥,8.8,1940.0,"剧情, 爱情, 战争"
1301445,黑衣人,8.3,1997.0,"喜剧, 动作, 科幻"
6981153,爱尔兰人,8.8,2019.0,"剧情, 传记, 犯罪"
1296909,虎口脱险,8.9,1966.0,"喜剧, 战争"
1307856,背靠背，脸对脸,9.5,1994.0,剧情
2300586,这个男人来自地球,8.5,2007.0,"剧情, 科幻"
1294194,悲情城市,9.0,1989.0,"剧情, 历史"
21359690,熊出没之过年,8.9,2013.0,"剧情, 喜剧, 动画, 家庭, 儿童, 冒险"
25868125,穿靴子的猫2,8.1,2022.0,"喜剧, 爱情, 动画, 悬疑, 歌舞, 奇幻, 冒险"
1296196,乱,8.9,1985.0,"剧情, 动作"
6803494,极速风流,8.7,2015.0,"剧情, 传记, 运动"
1428878,赛车总动员,8.2,2006.0,"喜剧, 动画, 冒险"
26593587,天才少女,8.3,2017.0,"剧情, 家庭"
1299603,落水狗,8.4,1992.0,"惊悚, 犯罪"
26220731,熊出没之雪岭熊风,8.5,2015.0,"喜剧, 动画, 家庭, 冒险"
1297995,美女与野兽,8.5,1991.0,"喜剧, 爱情, 动画, 歌舞, 奇幻"
26354572,欢乐好声音,8.1,2017.0,"喜剧, 动画, 歌舞"
10741643,我的个神啊,8.4,2015.0,"喜剧, 奇幻"
1298909,魔鬼代言人,8.4,1997.0,"剧情, 悬疑, 惊悚"
1291856,戏梦巴黎,8.1,2003.0,"剧情, 爱情, 情色"
26416603,萨利机长,8.3,2016.0,"剧情, 传记"
1300275,大开眼戒,8.1,1999.0,"剧情, 悬疑, 惊悚, 情色"
3168089,X战警：第一战,8.2,2011.0,"剧情, 动作, 科幻"
1296217,一级恐惧,8.5,1996.0,"剧情, 悬疑, 犯罪"
30327842,82年生的金智英,8.6,2019.0,剧情
1295399,七武士,9.3,1954.0,"剧情, 动作, 冒险"
4826419,金福南杀人事件始末,8.6,2010.0,"剧情, 惊悚, 犯罪"
26703158,斯隆女士,8.8,2016.0,"剧情, 悬疑"
7059671,最佳出价,8.4,2013.0,"剧情, 爱情, 悬疑"
1920805,成为简·奥斯汀,8.3,2007.0,"剧情, 爱情, 传记"
1292528,猜火车,8.6,1996.0,"剧情, 犯罪"
1309071,天国王朝,8.6,2005.0,"剧情, 历史, 战争"
1309220,黑社会,8.5,2005.0,"剧情, 惊悚, 犯罪"
1298112,堕落天使,8.4,1995.0,"剧情, 喜剧, 爱情, 犯罪"
2213597,朗读者,8.6,2008.0,"剧情, 爱情"
30170546,乔乔的异想世界,8.3,2020.0,"剧情, 喜剧, 战争"
1291868,情人,8.2,1992.0,"剧情, 爱情, 情色, 传记"
1291577,超人总动员,8.2,2005.0,"喜剧, 动作, 动画, 冒险"
6879185,为奴十二年,8.3,2013.0,"剧情, 传记, 历史"
3670447,大内密探灵灵狗,5.3,2009.0,"喜剧, 动作, 武侠, 古装"
11614603,整容日记,4.8,2014.0,"喜剧, 爱情"
1292506,赌神2,8.1,1994.0,"喜剧, 动作"
10726941,窃听风云3,6.4,2014.0,"动作, 悬疑, 惊悚, 犯罪"
35633904,刺猬,7.3,2024.0,"剧情, 喜剧, 家庭"
10545939,黄金时代,7.4,2014.0,"剧情, 爱情, 传记"
1292704,黄飞鸿之三：狮王争霸,8.2,1992.0,"剧情, 动作, 武侠, 古装"
1400665,济公,7.6,1993.0,"喜剧, 奇幻"
1428602,杀破狼,7.7,2005.0,"剧情, 动作, 犯罪"
35208467,想见你,6.2,2022.0,"爱情, 悬疑, 奇幻"
1303203,瘦身男女,7.0,2001.0,"喜剧, 爱情"
2294568,南京！南京！,7.6,2009.0,"剧情, 历史, 战争"
1302977,赌侠2：上海滩赌圣,7.8,1991.0,"喜剧, 奇幻"
5194471,画壁,4.9,2011.0,"剧情, 动作, 爱情, 奇幻"
6041191,听风者,6.9,2012.0,"剧情, 悬疑"
25966085,踏血寻梅,7.5,2015.0,"剧情, 悬疑, 犯罪"
35483395,戏台,7.9,2025.0,"剧情, 喜剧"
1400868,警察故事,8.2,1985.0,"喜剧, 动作, 惊悚, 犯罪"
2359431,保持通话,6.8,2008.0,"剧情, 动作"
1408312,笑林小子,8.0,1994.0,喜剧
1293475,黄飞鸿之二：男儿当自强,8.3,1992.0,"剧情, 动作, 爱情, 武侠, 古装"
27114416,廉政风云,5.4,2019.0,"剧情, 悬疑, 犯罪"
3928370,越光宝盒,5.4,2010.0,"喜剧, 爱情, 奇幻, 古装"
1302678,逃学威龙3之龙过鸡年,7.7,1993.0,喜剧
3291930,赤壁(下),6.4,2009.0,"动作, 历史, 战争, 古装"
5317291,西游记之大闹天宫,4.4,2014.0,"动作, 奇幻"
3279107,大兵小将,6.9,2010.0,"喜剧, 动作, 冒险"
4843637,最爱,7.4,2011.0,"剧情, 爱情"
22715021,僵尸,8.0,2013.0,恐怖
24529353,绝地逃亡,5.7,2016.0,"喜剧, 动作"
16475702,一夜惊喜,5.2,2013.0,"喜剧, 爱情"
1292895,精武英雄,8.7,1994.0,"剧情, 动作"
26342391,紧急救援,5.9,2020.0,"动作, 灾难"
26352445,反贪风暴2,6.0,2016.0,"剧情, 犯罪"
1304677,千王之王2000,7.0,1999.0,喜剧
25746375,我是路人甲,7.1,2015.0,"剧情, 喜剧"
4097023,新少林寺,6.2,2011.0,"剧情, 动作"
25835293,失孤,6.9,2015.0,剧情
35815771,误杀3,6.0,2024.0,"剧情, 悬疑, 犯罪"
1439890,情癫大圣,5.5,2005.0,"剧情, 喜剧, 动作, 爱情, 奇幻"
3711760,倩女幽魂,5.5,2011.0,"剧情, 惊悚, 奇幻, 古装"
4942776,武侠,6.7,2011.0,"剧情, 动作, 悬疑, 武侠"
10604892,四大名捕2,5.4,2013.0,"动作, 悬疑, 奇幻, 武侠, 古装"
1433736,古惑仔之人在江湖,7.9,1996.0,"动作, 犯罪"
25823833,天将雄师,6.0,2015.0,"动作, 战争, 古装"
1499148,蓝莓之夜,7.7,2007.0,"剧情, 爱情"
11526817,刺客信条,5.3,2017.0,"动作, 科幻, 历史, 冒险"
10833924,天台爱情,6.7,2013.0,"喜剧, 动作, 爱情, 歌舞"
1484760,黑社会2：以和为贵,8.4,2006.0,"剧情, 惊悚, 犯罪"
4133988,枪王之王,6.7,2010.0,"动作, 悬疑, 惊悚"
4004731,海洋天堂,8.0,2010.0,剧情
25881247,边境杀手,7.8,2015.0,"剧情, 惊悚, 犯罪"
1293422,监狱风云,8.4,1987.0,"剧情, 动作, 犯罪"
1301198,少林寺,8.4,1982.0,"动作, 武侠, 古装"
1295064,城市猎人,7.8,1993.0,"喜剧, 动作, 爱情"
4913200,大魔术师,6.5,2011.0,"剧情, 喜剧, 爱情, 奇幻"
4133814,线人,7.4,2010.0,"剧情, 动作, 惊悚"
34436452,第八个嫌疑人,6.0,2023.0,"剧情, 犯罪"
3754946,锦衣卫,6.0,2010.0,"剧情, 动作, 惊悚, 武侠, 古装"
2044102,导火线,7.5,2007.0,"动作, 犯罪"
25955779,忍者神龟2：破影而出,6.6,2016.0,"喜剧, 动作, 科幻, 冒险"
25792690,反贪风暴,6.2,2014.0,"剧情, 动作, 犯罪"
1291851,小武,8.6,1998.0,剧情
1307747,情圣,7.6,1991.0,喜剧
2209368,新宿事件,7.7,2009.0,"剧情, 犯罪"
25713408,一生一世,5.3,2014.0,爱情
1305046,双瞳,7.7,2002.0,"剧情, 悬疑, 惊悚, 犯罪"
25908042,横冲直撞好莱坞,4.5,2015.0,"喜剧, 动作, 冒险"
5290729,全球热恋,5.6,2011.0,"喜剧, 爱情"
1298040,倩女幽魂3：道道道,7.7,1991.0,"动作, 爱情, 奇幻, 古装"
1308655,新扎师妹,8.1,2002.0,"喜剧, 爱情"
26279433,剩者为王,5.9,2015.0,"剧情, 爱情"
1296011,红番区,7.8,1995.0,"喜剧, 动作, 犯罪"
24695277,一个人的武林,6.7,2014.0,"动作, 惊悚"
10604893,四大名捕大结局,5.3,2014.0,"动作, 爱情, 悬疑, 武侠, 古装"
3230462,女人不坏,6.0,2008.0,喜剧
1305197,97家有喜事,7.7,1997.0,喜剧
1297304,笑傲江湖,8.1,1990.0,"动作, 武侠, 古装"
26749938,酱园弄·悬案,5.6,2025.0,"剧情, 犯罪"
24987018,赤道,6.3,2015.0,"剧情, 动作, 悬疑, 犯罪"
25444447,黄飞鸿之英雄有梦,5.7,2014.0,"剧情, 动作, 爱情, 武侠"
1293607,算死草,7.0,1997.0,"剧情, 喜剧"
35074609,金手指,6.1,2023.0,"剧情, 犯罪"
35503125,还是觉得你最好,7.3,2022.0,"喜剧, 爱情"
21359619,单身男女2,5.6,2014.0,"喜剧, 爱情"
3742937,超级战舰,6.7,2012.0,"动作, 科幻, 冒险, 灾难"
1307740,千机变,6.0,2003.0,"喜剧, 动作, 恐怖, 冒险"
1394324,东方不败之风云再起,7.4,1993.0,"动作, 爱情, 武侠, 古装"
26284595,大话西游3,4.1,2016.0,"喜剧, 爱情, 奇幻"
1308111,钟无艳,7.1,2001.0,"喜剧, 奇幻, 古装"
1300616,买凶拍人,8.2,2001.0,"喜剧, 动作, 犯罪"
1297068,中南海保镖,7.9,1994.0,"剧情, 动作"
1301283,古惑仔3之只手遮天,7.8,1996.0,"剧情, 动作"
1293315,阿郎的故事,8.5,1989.0,"剧情, 家庭"
6991110,消失的子弹,6.5,2012.0,"动作, 悬疑, 犯罪"
1293414,阮玲玉,8.7,1991.0,"剧情, 爱情, 传记"
26235346,犯罪现场,6.2,2019.0,"悬疑, 惊悚, 犯罪"
36211169,浴火之路,6.2,2024.0,"剧情, 犯罪"
25945280,我的特工爷爷,5.6,2016.0,"剧情, 动作, 冒险"
1790577,放·逐,8.3,2006.0,"惊悚, 犯罪"
25713420,钟馗伏魔：雪妖魔灵,4.4,2015.0,"动作, 爱情, 奇幻"
1315316,无间道风云,7.3,2006.0,"剧情, 惊悚, 犯罪"
1297710,天若有情,8.4,1990.0,"剧情, 动作, 爱情"
1308587,向左走·向右走,7.0,2003.0,爱情
1473074,古惑仔2之猛龙过江,7.7,1996.0,"剧情, 动作"
1300108,秋菊打官司,8.2,1992.0,剧情
10772258,麦兜·当当伴我心,8.5,2012.0,"喜剧, 动画"
1416728,花田喜事,7.7,1993.0,"喜剧, 爱情, 古装"
1296837,洪熙官,8.0,1994.0,"剧情, 动作, 冒险, 武侠, 古装"
1308827,花好月圆,6.2,2004.0,"喜剧, 爱情, 古装"
1302109,十二夜,8.3,2000.0,"剧情, 爱情"
20388198,风暴,6.5,2013.0,"动作, 犯罪"
2277018,麦兜响当当,7.6,2009.0,"喜剧, 动画"
1296693,醉拳,7.8,1978.0,"喜剧, 动作"
1296978,双龙会,7.7,1992.0,"喜剧, 动作"
26353671,明日战记,6.1,2022.0,"动作, 科幻"
1307657,古墓丽影2,6.6,2003.0,"动作, 冒险"
3078390,太平轮(上),6.0,2014.0,"剧情, 爱情, 战争"
4942778,白蛇传说,4.8,2011.0,"动作, 爱情, 奇幻, 古装"
25858758,侠盗联盟,5.2,2017.0,"动作, 冒险"
3804746,花田喜事2010,5.4,2010.0,"喜剧, 爱情, 古装"
32579501,反贪风暴5：最终章,4.6,2021.0,"动作, 犯罪"
1308927,笑林小子2：新乌龙院,7.9,1994.0,"喜剧, 动作"
3718447,三枪拍案惊奇,4.8,2009.0,"喜剧, 悬疑, 古装"
1294927,星愿,7.3,1999.0,"剧情, 爱情, 奇幻"
1308811,千机变Ⅱ花都大战,5.4,2004.0,"喜剧, 动作, 奇幻, 冒险"
1302753,飞鹰计划,7.9,1991.0,"喜剧, 动作, 冒险"
1296203,警察故事3：超级警察,7.9,1992.0,"喜剧, 动作, 犯罪"
35198827,当男人恋爱时,6.3,2021.0,爱情
1295933,僵尸先生,8.5,1985.0,"喜剧, 动作, 奇幻"
1307319,醉拳2,8.1,1994.0,"喜剧, 动作"
1299120,A计划续集,7.9,1987.0,"喜剧, 动作, 犯罪"
1304726,警察故事续集,7.9,1988.0,"喜剧, 动作, 犯罪"
26125779,危城,6.0,2016.0,"剧情, 动作, 犯罪, 武侠, 古装"
1295485,方世玉续集,7.9,1993.0,"喜剧, 动作, 武侠, 古装"
1302434,机动部队,8.3,2003.0,"剧情, 犯罪"
1295469,风云雄霸天下,7.1,1998.0,"剧情, 动作, 奇幻, 古装"
3077668,天水围的日与夜,8.7,2008.0,"剧情, 家庭"
25709273,痞子英雄2：黎明升起,5.6,2014.0,"剧情, 动作, 犯罪"
26704590,一念无明,7.9,2017.0,"剧情, 家庭"
4728584,不再让你孤单,7.0,2011.0,"剧情, 爱情"
1310159,梁祝,8.6,1994.0,"剧情, 爱情, 奇幻, 古装"
36401888,谈判专家,7.2,2024.0,"剧情, 犯罪"
1460996,十兄弟,7.0,1995.0,"喜剧, 动作, 奇幻, 冒险"
1307762,赤裸特工,6.4,2002.0,"剧情, 动作, 爱情, 惊悚"
1867408,伤城,6.8,2006.0,"剧情, 惊悚, 犯罪"
4906427,万有引力,6.3,2011.0,"剧情, 喜剧, 爱情, 悬疑"
3532614,夺命金,7.4,2012.0,"剧情, 犯罪"
1308858,麦兜，菠萝油王子,8.1,2004.0,"剧情, 喜剧, 动画"
26796664,叶问外传：张天志,5.5,2018.0,"剧情, 动作, 犯罪"
3312344,证人,7.3,2008.0,"动作, 惊悚"
33414470,水饺皇后,6.1,2025.0,"剧情, 传记"
1299624,半生缘,7.9,1997.0,"剧情, 爱情"
1303376,金枝玉叶,8.4,1994.0,"喜剧, 爱情, 同性"
35494829,红毯先生,6.5,2024.0,"剧情, 喜剧"
1300359,大块头有大智慧,6.9,2003.0,"剧情, 动作, 惊悚"
1308338,蜀山传,7.0,2001.0,"剧情, 动作, 奇幻, 武侠, 古装"
1303184,异度空间,7.6,2005.0,"剧情, 恐怖"
1295374,金玉满堂,8.2,1995.0,"喜剧, 爱情"
1299374,我左眼见到鬼,7.8,2002.0,"喜剧, 爱情, 恐怖, 家庭"
35749842,朱同在三年级丢失了超能力,7.7,2024.0,"喜剧, 奇幻"
3013580,意外,7.4,2009.0,"悬疑, 惊悚"
5908477,鸿门宴传奇,6.4,2011.0,"剧情, 动作, 历史, 古装"
1478926,龙虎门,6.0,2006.0,"剧情, 动作, 奇幻"
2080133,男儿本色,7.1,2007.0,"动作, 犯罪"
1307371,开心鬼,7.7,1984.0,"喜剧, 家庭, 奇幻"
1292867,快餐车,7.9,1984.0,"喜剧, 动作"
5977836,逆战,6.4,2012.0,"剧情, 动作, 惊悚, 犯罪"
1292450,暗花,8.3,1998.0,"剧情, 动作, 悬疑, 犯罪"
1301912,秋天的童话,8.5,1987.0,"剧情, 爱情"
25884416,麦兜·我和我妈妈,8.6,2014.0,"喜剧, 动画, 家庭"
1292962,黑金,7.8,1997.0,"剧情, 动作, 犯罪"
1393479,韩城攻略,6.1,2005.0,"剧情, 喜剧, 动作"
1305201,黄飞鸿之铁鸡斗蜈蚣,7.3,1993.0,"喜剧, 动作, 历史, 武侠"
1400668,无敌幸运星,7.3,1990.0,"喜剧, 动作"
1297291,夏日么么茶,6.7,2000.0,"喜剧, 爱情"
1947091,三国之见龙卸甲,5.6,2008.0,"剧情, 动作, 历史, 战争"
10540066,大上海,6.7,2012.0,"剧情, 动作"
1296519,喋血双雄,8.5,1989.0,"剧情, 动作, 惊悚, 犯罪"
26235349,三人行,5.9,2016.0,"剧情, 动作, 犯罪"
1299250,给爸爸的信,8.1,1995.0,"剧情, 动作, 犯罪"
6984064,非常幸运,4.6,2013.0,"喜剧, 爱情"
3606975,孔子,5.6,2010.0,"剧情, 传记, 历史, 古装"
26985857,巨额来电,5.6,2017.0,"剧情, 犯罪"
26662192,王牌逗王牌,3.3,2016.0,"喜剧, 动作, 冒险"
1293765,白发魔女传,7.7,1993.0,"动作, 爱情, 奇幻, 冒险, 武侠, 古装"
1455979,墨攻,6.2,2006.0,"剧情, 动作, 战争"
25956520,太平轮(下)·彼岸,6.6,2015.0,"剧情, 爱情, 灾难"
4860078,无间道(正序版),9.2,2006.0,"剧情, 犯罪"
36421884,焚城,6.8,2024.0,"剧情, 动作, 灾难"
1297517,新天龙八部之天山童姥,7.6,1994.0,"动作, 武侠, 古装"
26425072,明月几时有,6.8,2017.0,"剧情, 历史, 战争"
1305114,山村老尸,6.9,1999.0,恐怖
1305582,超级学校霸王,7.6,1993.0,"喜剧, 动作, 奇幻"
1853160,狗咬狗,8.1,2006.0,"剧情, 动作, 惊悚, 犯罪"
25850122,封神传奇,3.0,2016.0,"剧情, 动作, 奇幻"
4821046,关云长,5.0,2011.0,"动作, 传记, 历史, 古装"
4735944,龙凤店,5.2,2010.0,"喜剧, 爱情, 古装"
4845414,我知女人心,5.6,2011.0,"喜剧, 爱情"
26752547,催眠·裁决,5.7,2019.0,"悬疑, 犯罪"
27201353,大师兄,5.1,2018.0,"喜剧, 动作"
25857966,鲛珠传,4.2,2017.0,"喜剧, 动作, 爱情, 奇幻"
1308838,龙凤斗,6.7,2004.0,"剧情, 喜剧, 爱情"
1293759,英雄本色3：夕阳之歌,7.5,1989.0,"动作, 战争"
3305722,刺陵,3.9,2009.0,"动作, 冒险"
6738735,大追捕,7.3,2012.0,"剧情, 动作, 悬疑, 惊悚, 犯罪"
1306317,美少年之恋,7.5,1998.0,"剧情, 爱情, 同性"
25881780,命中注定,5.8,2015.0,"喜剧, 爱情"
1292843,黄飞鸿之西域雄狮,7.1,1997.0,"动作, 历史, 西部, 冒险"
1293265,97古惑仔战无不胜,7.6,1997.0,"剧情, 动作"
1306692,枪王,8.2,2000.0,"动作, 犯罪"
5250583,最强囍事,5.2,2011.0,"喜剧, 爱情"
21941770,赏金猎人,5.2,2016.0,"剧情, 喜剧, 动作"
32493666,追虎擒龙,5.0,2021.0,"剧情, 动作, 犯罪"
1307043,东京攻略,6.4,2000.0,"剧情, 喜剧, 动作, 爱情"
26857793,原谅他77次,6.4,2017.0,爱情
1300265,六指琴魔,7.3,1994.0,"动作, 武侠, 古装"
1306541,玻璃樽,6.6,1999.0,"喜剧, 动作, 爱情"
3777800,月满轩尼诗,6.7,2010.0,"喜剧, 爱情"
1292289,心动,8.1,1999.0,爱情
7003416,冲上云霄,4.5,2015.0,"剧情, 爱情"
1303913,南海十三郎,9.3,1997.0,"剧情, 爱情, 传记"
4062922,72家租客,6.7,2010.0,喜剧
1294114,冒险王,6.8,1996.0,动作
1301865,咖喱辣椒,7.5,1990.0,"喜剧, 动作, 爱情, 犯罪"
1294671,中华英雄,6.5,1999.0,"剧情, 动作, 冒险"
1306057,龙的传人,7.4,1991.0,喜剧
3792816,精武风云·陈真,6.1,2010.0,动作
3244162,家有喜事2009,5.5,2009.0,喜剧
1299550,行运一条龙,7.0,1998.0,"剧情, 喜剧, 爱情"
1464338,最爱女人购物狂,6.5,2006.0,"喜剧, 爱情"
1300070,赌侠1999,6.9,1998.0,喜剧
36093612,白日之下,7.8,2024.0,"剧情, 犯罪"
1296272,跛豪,8.3,1991.0,"剧情, 传记, 犯罪"
36401937,误判,6.9,2024.0,"剧情, 动作, 犯罪"
1296947,警察故事4：简单任务,7.7,1996.0,"喜剧, 动作, 犯罪"
20443013,救火英雄,7.3,2014.0,"动作, 灾难"
1307849,老鼠爱上猫,5.6,2003.0,"喜剧, 动作, 爱情"
2994851,血滴子,4.8,2012.0,"动作, 武侠, 古装"
26827040,英雄本色2018,4.5,2018.0,"剧情, 动作"
1301381,赌神3之少年赌神,7.1,1996.0,"剧情, 喜剧, 动作"
3262939,游龙戏凤,6.0,2009.0,爱情
1293867,和平饭店,7.6,1995.0,"动作, 西部"
1306733,新精武门1991,7.4,1991.0,"喜剧, 动作"
35927496,潜行,5.0,2023.0,"剧情, 动作, 犯罪"
3329192,未来警察,4.1,2010.0,科幻
1308290,98古惑仔之龙争虎斗,7.3,1998.0,动作
26711487,决战食神,4.6,2017.0,"剧情, 动作"
1401205,七剑,6.0,2005.0,"剧情, 动作, 武侠, 古装"
1306712,开心鬼撞鬼,7.5,1986.0,"喜剧, 奇幻"
1308749,忘不了,7.8,2003.0,"剧情, 爱情"
1303590,玻璃之城,7.9,1998.0,"剧情, 爱情"
2222995,硬汉,6.2,2008.0,"喜剧, 动作"
1300608,夕阳天使,6.7,2002.0,"动作, 犯罪"
1468155,伊莎贝拉,7.6,2006.0,剧情
4728471,神奇侠侣,5.1,2011.0,"喜剧, 古装"
20515977,魔警,6.1,2014.0,"动作, 悬疑, 惊悚, 犯罪"
35013359,扫毒3：人在天涯,5.5,2023.0,"剧情, 动作, 犯罪"
1418187,忍者神龟,6.5,2007.0,"剧情, 喜剧, 动作, 动画, 家庭, 奇幻, 冒险"
3736637,苏乞儿,5.1,2010.0,"剧情, 动作, 历史"
1297248,五亿探长雷洛传1：雷老虎,7.9,1991.0,"剧情, 动作, 爱情, 犯罪"
25753166,等一个人咖啡,6.2,2014.0,"喜剧, 爱情"
25856453,闺蜜2,2.7,2018.0,"喜剧, 爱情"
1307868,决战紫禁之巅,5.9,2000.0,"喜剧, 动作, 奇幻, 冒险"
1291850,站台,8.4,2000.0,"剧情, 历史"
3804470,分手说爱你,7.4,2010.0,"剧情, 喜剧, 爱情"
1329962,早熟,6.7,2005.0,"剧情, 爱情"
35491115,临时劫案,6.2,2024.0,"喜剧, 动作, 犯罪"
1298252,胜者为王,7.4,2000.0,"惊悚, 犯罪"
36484198,重生,5.6,2024.0,犯罪
27662747,许愿神龙,6.5,2021.0,"喜剧, 动画, 奇幻"
1304708,游园惊梦,7.6,2001.0,"剧情, 爱情, 同性"
1295106,鼠胆龙威,7.5,1995.0,"喜剧, 动作, 犯罪"
1307906,孤男寡女,7.1,2000.0,"喜剧, 爱情"
30376977,小Q,6.5,2019.0,剧情
1308129,赌侠大战拉斯维加斯,6.5,1999.0,"喜剧, 动作"
35311878,正义回廊,7.5,2022.0,"剧情, 犯罪"
1951318,生日快乐,7.1,2007.0,爱情
26279202,“吃吃”的爱,5.2,2017.0,"喜剧, 爱情, 奇幻"
22266320,深海浩劫,7.0,2016.0,"剧情, 冒险, 灾难"
6514105,夏日乐悠悠,6.2,2011.0,"喜剧, 爱情"
1419416,喜马拉亚星,5.7,2005.0,"剧情, 喜剧"
1305713,嫁个有钱人,5.9,2002.0,"剧情, 喜剧, 爱情, 奇幻"
1304091,东方三侠,7.5,1993.0,"动作, 奇幻, 武侠"
1300082,古今大战秦俑情,7.1,1990.0,"爱情, 奇幻, 冒险, 古装"
1298346,芭啦芭啦樱之花,6.2,2001.0,"剧情, 喜剧, 爱情, 歌舞"
1308855,大事件,7.0,2004.0,"剧情, 动作, 犯罪"
4707596,财神客栈,5.4,2011.0,"喜剧, 动作, 悬疑, 古装"
6068516,东成西就2011,4.0,2011.0,"喜剧, 动作, 爱情, 音乐, 奇幻"
1304826,夜半歌声,7.9,1995.0,"剧情, 爱情, 惊悚, 音乐"
6869395,低俗喜剧,6.4,2012.0,喜剧
1304282,百年好合,6.2,2003.0,"喜剧, 动作, 爱情"
1308232,新扎师妹2,6.5,2003.0,喜剧
1962508,双子神偷,5.8,2007.0,"喜剧, 动作"
3082452,狼牙,6.5,2008.0,"动作, 惊悚"
1294991,精武门,8.5,1972.0,"剧情, 动作, 爱情, 惊悚"
1293142,新上海滩,7.7,1996.0,"动作, 惊悚, 犯罪"
1366853,旺角黑夜,7.4,2004.0,"剧情, 动作, 爱情, 犯罪"
36909418,凶降喜讯,7.6,2025.0,"喜剧, 惊悚, 犯罪"
36833084,玫瑰,7.4,2025.0,"剧情, 喜剧"
36857150,她行走于黑暗中,6.3,2025.0,"剧情, 惊悚, 历史"
34954069,世外,7.5,2025.0,动画
35064920,拯救地球,7.4,2025.0,"喜剧, 科幻"
35183324,花漾少女杀人事件,7.4,2025.0,"剧情, 悬疑"
36889911,炸药屋,6.4,2025.0,"剧情, 惊悚"
36402017,毕正明的证明,7.2,2025.0,"剧情, 犯罪"
36289419,聊斋：兰若寺,6.7,2025.0,"剧情, 喜剧, 动画, 奇幻"
36779171,偷天盗日,6.1,2025.0,"惊悚, 犯罪"
35270404,死亡竞走,5.4,2025.0,"惊悚, 恐怖"
36742572,巴黎夏日,8.0,2025.0,"剧情, 喜剧"
36131988,招魂4：终章,6.2,2025.0,"悬疑, 惊悚, 恐怖"
36171173,杀人者报告,7.0,2025.0,犯罪
36642287,火烧天堂镇,7.2,2025.0,"剧情, 惊悚"
36245712,三级警戒,7.5,2025.0,"喜剧, 动作"
35881440,唐顿庄园3,8.6,2025.0,剧情
35295232,绮梦之旅,5.7,2025.0,"剧情, 爱情, 奇幻, 冒险"
37226705,好狗狗,6.0,2025.0,"惊悚, 恐怖"
35515145,全知读者视角,6.3,2025.0,"剧情, 动作, 奇幻, 冒险"
36208089,7天,5.9,2025.0,"剧情, 爱情"
35409362,接近终点,7.4,2025.0,剧情
37247238,普通事故,7.6,2025.0,"动作, 惊悚, 犯罪, 冒险"
36894887,10号舱里的女人,5.6,2025.0,"剧情, 悬疑, 惊悚"
37037753,在长椅上 剧场版,7.8,2024.0,剧情
36471252,丑陋的继姐,7.4,2025.0,"剧情, 恐怖"
35700148,冬日之死,6.4,2025.0,"动作, 惊悚"
36221247,凶器,6.9,2025.0,"剧情, 悬疑, 惊悚, 恐怖"
36621696,黑色电话2,6.7,2025.0,恐怖
34825559,神奇4侠：初露锋芒,5.8,2025.0,"动作, 科幻, 冒险"
36772728,同甘共苦,6.8,2025.0,"爱情, 恐怖"
36872972,恩佐,7.2,2025.0,"剧情, 同性"
36779384,无双,7.3,2025.0,"喜剧, 同性"
37089972,致命录像带：万圣节,6.2,2025.0,恐怖
36799751,从前的光景,7.8,2025.0,"剧情, 喜剧, 爱情"
36453674,物质主义者,6.0,2026.0,"喜剧, 爱情"
36764327,即兴卧底,7.3,2025.0,"喜剧, 动作, 犯罪"
